sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
2833,27.66601563,-8.995458612,-12.4591498,1.623573634,33.71747326,-12.08171527,4.575613985
2834,27.67578125,-9.61824532,-12.88779459,1.282051578,38.55784372,-23.65504625,-5.618349448
2835,27.68554688,-10.01923822,-12.31602079,1.395297748,50.30397301,-38.36087229,-22.26501015
2836,27.6953125,-9.768087807,-11.12490007,2.166209397,68.55127881,-49.53955522,-39.17444895
2837,27.70507813,-8.844111294,-10.11983086,2.866665033,92.14885137,-58.1333657,-51.23571798
2838,27.71484375,-7.723976573,-9.20575916,2.788892652,118.8061892,-65.61700621,-55.93648804
2839,27.72460938,-7.283321697,-7.978833519,2.224329301,143.6272752,-70.12370387,-53.9123043
2840,27.734375,-7.395823869,-6.844720205,2.128505381,168.8453589,-70.47039228,-48.66381857
2841,27.74414063,-7.759759124,-6.065713707,3.217806778,192.6850178,-72.66062926,-43.86064371
2842,27.75390625,-8.01746508,-5.617784547,3.463852945,200.2598833,-81.04807093,-38.79244622
2843,27.76367188,-8.566843885,-5.316294287,3.109497614,199.8555095,-86.59692163,-33.87874695
2844,27.7734375,-9.985765755,-5.053032045,2.788406162,202.2360402,-94.67559989,-27.10888575
2845,27.78320313,-9.996582387,-5.368202763,2.2300226,195.1108093,-108.0655168,-22.56542192
2846,27.79296875,-9.444114318,-6.508330585,2.078717991,178.8979168,-112.4979284,-22.29399586
2847,27.80273438,-9.680774095,-7.384488301,3.031163487,158.4315212,-123.2647809,-22.55995571
2848,27.8125,-9.407638379,-8.085954765,3.182709313,126.1699433,-141.8202654,-20.38437093
2849,27.82226563,-8.400986797,-8.092628598,3.214306564,100.6849198,-150.6752327,-20.29933459
2850,27.83203125,-7.157501619,-7.512343286,2.918288542,84.06932777,-145.3342775,-23.57391919
2851,27.84179688,-6.492628699,-7.170178223,2.403532762,78.78021046,-136.1437594,-26.53017587
2852,27.8515625,-5.598848042,-6.835999949,2.344285224,85.96400825,-109.8617401,-30.78175507
2853,27.86132813,-5.645186183,-6.269168825,2.957869955,101.226961,-82.09894378,-34.80161444
2854,27.87109375,-5.149508568,-5.967696327,2.51706959,113.3138796,-59.07911662,-38.66921793
2855,27.88085938,-4.673723642,-6.640861948,2.484147894,125.6103405,-28.16211278,-45.96283411
2856,27.890625,-4.199262531,-6.850517696,2.770200271,143.6851072,-7.574869746,-50.85683758
2857,27.90039063,-4.019181739,-6.112303339,2.844509273,161.3542986,7.137438676,-49.23438351
2858,27.91015625,-4.359599652,-4.932066639,2.881815804,172.5395057,13.97579472,-45.26677278
2859,27.91992188,-4.314319477,-4.163315147,2.868029552,174.6290568,18.63334849,-45.05477695
2860,27.9296875,-4.07687138,-3.385270226,2.941422487,168.8090657,23.93184043,-44.32599088
2861,27.93945313,-3.794562469,-2.624571648,3.045925437,154.0780158,24.55324762,-42.48716829
2862,27.94921875,-3.564984163,-1.980198951,2.9456684,132.0990708,26.75839823,-41.48202266
2863,27.95898438,-3.543355073,-1.402292625,3.094467327,107.9316518,32.52119978,-41.09263285
2864,27.96875,-3.54061288,-0.99380129,3.469010566,82.1990403,37.14839734,-39.78990687
2865,27.97851563,-3.676371647,-0.946576368,3.757828995,55.02432985,39.65046724,-36.2195085
2866,27.98828125,-4.073250106,-1.149030877,4.026525539,31.24096587,39.46886864,-32.08582401
2867,27.99804688,-4.465305087,-1.392149841,4.140563211,17.78580524,38.16181416,-29.87702224
2868,28.0078125,-4.788706404,-1.746084687,3.971980403,6.015530865,38.1107838,-28.33376938
2869,28.01757813,-4.680718921,-2.031836051,3.48136807,1.28654698,42.39405349,-27.54122029
2870,28.02734375,-4.297252936,-2.094371799,2.888898919,1.908266483,50.21422109,-24.79654342
2871,28.03710938,-3.848762321,-2.198469243,2.658291555,4.644972509,57.02237557,-20.87244064
2872,28.046875,-3.409567822,-2.180625036,2.74781402,2.811083335,60.90406249,-18.03069771
2873,28.05664063,-2.990798759,-1.933177629,3.249190741,-7.400557018,62.69306626,-15.54771321
2874,28.06640625,-2.47135323,-1.77077015,3.962578557,-26.22411189,60.99047546,-13.73799658
2875,28.07617188,-2.27362114,-1.744905962,4.629487097,-48.65391886,56.7487511,-13.37446912
2876,28.0859375,-2.358173079,-1.746198283,5.112889998,-63.47894828,52.72057141,-14.14321025
2877,28.09570313,-2.611538123,-1.809665948,5.47267531,-77.63489579,47.92638392,-15.83650371
2878,28.10546875,-2.961958281,-2.136998911,5.692538091,-86.60977747,44.8633109,-17.18871855
2879,28.11523438,-3.286312019,-2.648701937,6.145615305,-92.80761379,40.91248375,-16.67910179
2880,28.125,-3.576414916,-3.402267225,7.092704988,-98.27701994,35.05041118,-13.33472253
2881,28.13476563,-3.888883839,-4.480491342,8.144293657,-102.9621004,28.69559321,-8.507505784
2882,28.14453125,-4.122194158,-6.020930419,9.058521013,-105.5362879,22.93878235,-4.592691145
2883,28.15429688,-4.386363931,-7.936020707,9.578501495,-103.3434789,18.34215727,-3.61039554
2884,28.1640625,-4.86565116,-9.155171468,9.581588661,-95.78217645,14.96384481,-4.570312363
2885,28.17382813,-5.754920032,-10.19658399,9.073052929,-76.856466,7.908949156,-6.348268503
2886,28.18359375,-7.065706521,-9.996845703,8.116854858,-55.86975709,-0.865166319,-8.676810458
2887,28.19335938,-8.462284572,-8.634782492,7.757492932,-44.07890584,-4.247741081,-12.63774495
2888,28.203125,-9.328848782,-7.576456819,8.672235324,-42.70379139,-0.092185055,-16.68766455
2889,28.21289063,-9.893101501,-6.77791037,9.310488479,-43.50558192,4.049612415,-18.15790278
2890,28.22265625,-9.344935575,-5.800926348,8.530361842,-38.02193146,5.603697008,-17.81588526
2891,28.23242188,-7.771955181,-4.12113748,7.113866521,-29.11487343,10.18443183,-16.33536464
2892,28.2421875,-6.592805675,-3.253162559,6.204796142,-25.3467717,16.04555715,-12.96445195
2893,28.25195313,-5.91288804,-3.893203449,5.501496323,-21.87877425,20.96615446,-7.932764764
2894,28.26171875,-6.524716362,-6.226403454,5.821407516,-19.46894149,20.6614562,-4.713647412
2895,28.27148438,-7.872210722,-9.225804619,7.078882047,-29.55355547,20.86122106,-1.495275859
2896,28.28125,-10.72790859,-12.48143709,6.841533336,-65.18414313,24.03075147,4.378161817
2897,28.29101563,-15.59624004,-16.43064555,4.063029908,-105.0605708,30.23103877,14.31176038
2898,28.30078125,-16.52274924,-14.68043018,0.959124892,-123.7543186,25.38154626,19.56575137
2899,28.31054688,-11.43600179,-8.392256663,0.771339227,-115.0821949,-6.682656683,13.88516086
2900,28.3203125,-8.427559083,-5.468601589,2.096880975,-103.3966237,-37.83780274,7.976459009
2901,28.33007813,-6.529003938,-2.986127773,3.951012823,-89.79168186,-54.88386907,4.779280781
2902,28.33984375,-4.602637687,-2.565951604,5.083755417,-62.54905384,-34.48239303,3.324591792
2903,28.34960938,-2.854587995,-2.224322271,4.437790231,-27.65485773,1.329874367,1.469292911
2904,28.359375,-1.820266222,-1.428178174,1.688562064,-19.84069065,19.37336038,4.471535034
2905,28.36914063,-0.845309068,-0.748246487,-1.430510078,-38.5232814,11.77100464,10.88809028
2906,28.37890625,-1.499607592,-1.658821539,-3.892275326,-70.2790608,-14.23540025,20.38128362
2907,28.38867188,-4.405948648,-4.963840251,-4.826508484,-90.18108069,-35.50161573,36.92264618
2908,28.3984375,-6.543448738,-8.461284006,-3.793458718,-78.44018686,-34.23959612,49.07827789
2909,28.40820313,-7.508962191,-10.37166136,-2.168124872,-54.25166983,-19.76998574,50.36324971
2910,28.41796875,-8.123148558,-12.13879456,-0.050744898,-27.21814543,8.42566638,43.56769876
2911,28.42773438,-7.900793636,-11.81718431,2.064079095,-22.4055452,42.1681316,28.84285259
2912,28.4375,-5.158836509,-9.415540636,3.512839204,-30.55598364,61.97387221,10.91852812
2913,28.44726563,-4.185257112,-7.527159033,4.708485357,-34.14298724,60.16314244,-3.726346575
2914,28.45703125,-4.632740785,-5.81275555,5.716210041,-37.7634537,38.01763363,-12.58170616
2915,28.46679688,-5.219762011,-5.085501554,5.797264161,-47.74715793,6.167260272,-14.03920677
2916,28.4765625,-5.503596965,-4.911871461,5.172642937,-61.41353719,-26.83900517,-11.4482117
2917,28.48632813,-5.791831373,-4.795484845,4.247545215,-73.63740982,-46.32850835,-7.939166074
2918,28.49609375,-6.11647244,-4.893475184,2.103667334,-89.7710771,-57.36883277,-0.287703105
2919,28.50585938,-6.776933958,-5.292711423,0.143661017,-98.12443131,-55.90115139,10.34657935
2920,28.515625,-6.981717303,-6.417539061,-0.838695826,-96.7351789,-45.93075201,16.9890455
2921,28.52539063,-6.828714402,-7.026554244,-0.720129378,-85.95291593,-29.06814493,16.85632114
2922,28.53515625,-6.056330376,-7.070790165,0.52196439,-71.36677936,-11.86517692,14.64691662
2923,28.54492188,-5.195296869,-7.030228297,1.766798424,-58.39774565,2.816681399,12.29706092
2924,28.5546875,-4.671756889,-7.066246339,2.871724024,-46.5455313,10.83190185,11.15205357
2925,28.56445313,-4.205078658,-7.070320789,3.23299279,-40.45745166,12.34193645,11.06520428
2926,28.57421875,-3.994653469,-7.152068359,3.279933341,-36.06232181,14.23632834,11.77294344
2927,28.58398438,-4.119601138,-7.140757058,3.010725602,-34.5620947,15.64870918,12.77257633
2928,28.59375,-4.447044964,-7.033440458,2.467849537,-34.02792619,17.16537232,13.76760887
2929,28.60351563,-4.913493262,-6.799971004,1.957197246,-34.51580787,17.80961465,14.93942227
2930,28.61328125,-5.31162989,-6.581795216,1.583743986,-36.62500068,16.65663565,16.40509887
2931,28.62304688,-5.530679289,-6.413909516,1.515853771,-39.82172319,15.72571291,17.98933742
2932,28.6328125,-5.589336846,-6.269771701,1.736364474,-43.98828835,15.68970045,19.57170544
2933,28.64257813,-5.487326811,-6.154149647,2.136912691,-48.0922693,15.2307418,21.02954745
2934,28.65234375,-5.323981245,-6.111038545,2.442569492,-51.16668774,14.25216875,21.81229943
2935,28.66210938,-5.108606781,-6.071040287,2.809655622,-55.08358491,12.70851619,22.77382353
2936,28.671875,-4.897108137,-6.03094897,2.881957729,-58.10176715,12.45576204,23.92951872
2937,28.68164063,-4.73702404,-5.978171938,2.715732874,-60.04294502,13.98031619,25.52874596
2938,28.69140625,-4.68936668,-6.048080681,2.436826161,-60.90304338,16.43073315,27.56856541
2939,28.70117188,-4.845025314,-6.246621256,2.248118407,-60.55757817,19.08190962,29.86202996
2940,28.7109375,-5.149673606,-6.57694159,2.236982099,-61.96224341,21.69994221,32.26976502
2941,28.72070313,-5.45559128,-6.809272676,2.164526128,-65.17336199,23.62152154,34.2956675
2942,28.73046875,-5.481638042,-6.837571379,2.049635081,-65.11200403,23.18842325,34.91136068
2943,28.74023438,-5.465336034,-6.804373363,2.263446111,-60.22186415,22.72722175,35.0582561
2944,28.75,-5.614448222,-6.606459579,2.730204199,-54.79482767,23.67881453,34.90438051
2945,28.75976563,-5.694334202,-6.414257032,3.055659789,-50.0167824,21.64264812,34.4283394
2946,28.76953125,-5.665792781,-6.383598804,3.137480647,-43.83712204,17.02642442,33.21026636
2947,28.77929688,-5.783842478,-6.632828512,2.91700911,-37.34708912,10.71696253,31.67945787
2948,28.7890625,-5.928604038,-7.084726016,2.250982076,-33.50040203,1.801214046,30.43444864
2949,28.79882813,-5.890766209,-7.586910014,1.506129194,-30.84472453,-10.35617068,28.92529492
2950,28.80859375,-5.671365649,-8.086870305,1.199994072,-29.05507226,-18.02570348,27.2422327
2951,28.81835938,-5.494951158,-8.211175417,1.370562502,-25.70281612,-23.88556334,24.27803459
2952,28.828125,-6.225294071,-8.127163984,2.096664366,-22.44584112,-22.06911621,20.29133731
2953,28.83789063,-7.081749219,-7.819208939,2.821984853,-15.64453865,-17.09544661,16.95071119
2954,28.84765625,-7.159576558,-8.021231367,2.800855662,-4.423268558,-15.83867249,15.47051908
2955,28.85742188,-6.673431298,-9.502079479,2.311056036,10.72146347,-15.38653654,15.73496034
2956,28.8671875,-6.95268835,-11.4407758,2.237320061,24.83776325,-13.96283716,14.76372866
2957,28.87695313,-8.390691657,-11.75794355,2.503260341,28.42563504,-17.90594296,9.833377432
2958,28.88671875,-9.227684454,-11.10371072,2.569374169,28.73232992,-28.93138454,2.517382836
2959,28.89648438,-9.716942823,-10.55940262,2.732737153,36.56672093,-47.85692979,-8.735468148
2960,28.90625,-10.04896049,-10.33737546,2.496019561,51.20371186,-64.01102196,-17.96970575
2961,28.91601563,-10.11560535,-10.25754388,2.001172781,72.28090842,-76.70748719,-26.91208081
2962,28.92578125,-9.726411551,-10.03112607,1.998372449,100.8794056,-84.95710712,-35.30684594
2963,28.93554688,-8.148376428,-9.07320883,2.191093741,131.0357533,-92.06868016,-40.35847694
2964,28.9453125,-7.041777964,-8.268890033,2.325839965,158.3196507,-93.20954009,-41.02422626
2965,28.95507813,-7.005373354,-7.452221656,2.254293843,182.9760681,-88.66167022,-38.59927232
2966,28.96484375,-7.11886638,-6.518867642,2.656180407,203.9042761,-86.8553218,-36.3263815
2967,28.97460938,-7.447163955,-6.012619279,2.870108613,213.3798717,-87.42839444,-35.29268041
2968,28.984375,-8.668033,-5.43677509,3.218444924,212.7460198,-94.40059572,-33.34615265
2969,28.99414063,-9.337601303,-4.517186813,2.919838561,200.6769148,-108.6666894,-29.0778876
2970,29.00390625,-9.680276294,-4.794334758,2.28717606,187.3418628,-109.4072968,-28.10026703
2971,29.01367188,-8.912706334,-6.2574988,1.438716876,169.0056632,-111.8217155,-26.96909434
2972,29.0234375,-8.008204884,-8.104929315,1.23871034,141.6877446,-117.7351773,-22.00986213
2973,29.03320313,-7.112002378,-9.861542919,1.725110635,117.7104348,-114.8656166,-18.85357849
2974,29.04296875,-7.083934464,-8.949390409,3.169955806,108.0448446,-112.5996747,-19.38886179
2975,29.05273438,-6.433487303,-8.769658008,3.802847437,102.4215461,-109.1282821,-22.67516459
2976,29.0625,-5.692430592,-8.37370739,4.194772281,105.8319377,-87.04416448,-31.83411011
2977,29.07226563,-5.182866133,-7.463202121,4.210942422,120.0218745,-59.76110882,-42.21505522
2978,29.08203125,-5.079835216,-6.520753279,3.690709282,135.4721897,-31.94260625,-50.05843905
2979,29.09179688,-5.089398121,-5.911276592,3.246806983,148.4545904,-7.089598923,-53.35987196
2980,29.1015625,-4.990309687,-5.578085053,2.920487993,158.9324851,9.745589176,-51.89035695
2981,29.11132813,-4.956528073,-5.313312104,2.779710256,164.6046582,21.2357872,-48.4283998
2982,29.12109375,-4.938847615,-4.912159514,2.897394933,164.0842716,28.2497965,-46.062524
2983,29.13085938,-4.936982548,-4.16433712,3.044439412,158.2182321,30.69385582,-45.71403071
2984,29.140625,-4.601988535,-3.435390425,2.897418185,144.4494846,32.95025007,-46.51718017
2985,29.15039063,-4.379367132,-2.802856176,2.703112027,127.9629101,36.08617688,-48.50331321
2986,29.16015625,-4.051217829,-2.257812177,2.678431664,105.5703448,37.4712066,-50.34081067
2987,29.16992188,-3.953120679,-1.876885647,2.839114475,79.67620569,38.84230598,-51.33270782
2988,29.1796875,-4.169090118,-1.718671656,3.3044199,53.60193775,39.71176731,-51.46363713
2989,29.18945313,-4.528944721,-1.701844672,3.796605658,31.33634001,38.43220556,-49.54675568
2990,29.19921875,-5.020752302,-1.895827438,4.074457343,16.01188479,36.21724238,-45.68512747
2991,29.20898438,-5.322201196,-1.88929171,4.055200524,10.70875639,33.0183208,-41.15855374
2992,29.21875,-5.200621526,-1.969755285,3.637469976,11.20224285,28.18424639,-33.95528559
2993,29.22851563,-4.658991399,-2.141981411,3.010036675,14.57181405,27.7861688,-27.09194691
2994,29.23828125,-4.000524646,-2.177267851,2.655304581,15.87782901,29.9080911,-20.41551176
2995,29.24804688,-3.155418527,-2.143512236,2.841445042,10.67417039,30.45579948,-13.96305838
2996,29.2578125,-2.36951231,-2.20218874,3.480190564,-2.976732105,31.11016954,-8.664021738
2997,29.26757813,-2.02652747,-2.333651417,4.311365009,-23.5727036,33.74229922,-5.923011381
2998,29.27734375,-1.961738436,-2.353725665,4.821276968,-44.10899857,37.8242313,-6.816268514
2999,29.28710938,-2.167400657,-2.386790865,5.206306614,-55.29517907,43.82030565,-10.80094302
3000,29.296875,-2.319085672,-2.5089949,5.522780646,-56.76429263,49.24849156,-13.81234629
3001,29.30664063,-2.60283135,-2.980643349,6.022088022,-56.12780545,55.73669059,-15.94560874
3002,29.31640625,-3.051224163,-3.758268611,6.620617273,-57.40924072,58.75732986,-16.12675334
3003,29.32617188,-3.529424307,-4.492446019,6.99876033,-59.39952022,58.28735696,-15.52172838
3004,29.3359375,-3.992632117,-5.274562019,6.972455392,-59.4528673,56.44736422,-14.47969793
3005,29.34570313,-4.674637608,-6.175491852,6.682366143,-55.71435559,55.85990029,-11.06967277
3006,29.35546875,-5.474428764,-7.500099134,6.32929718,-47.09083817,55.08486621,-5.291044693
3007,29.36523438,-5.9392372,-8.513933878,6.105770898,-34.65785161,52.92615186,-0.052853141
3008,29.375,-6.419425875,-8.297079046,6.173275021,-25.5932286,49.84773842,1.278466722
3009,29.38476563,-6.961839657,-7.188220516,6.839435634,-18.86481787,44.65594255,-1.604375407
3010,29.39453125,-7.130408511,-6.600654736,7.900489481,-18.48692199,43.97165097,-8.884044571
3011,29.40429688,-7.013301577,-6.917813387,9.042536881,-17.87224305,44.13891302,-15.85109417
3012,29.4140625,-7.019282113,-6.79837096,9.839092048,-15.41475677,37.27372534,-22.09287001
3013,29.42382813,-6.869813321,-6.124209111,9.622501373,-16.35651844,22.33403205,-29.49057793
3014,29.43359375,-6.219238874,-5.882051446,8.004136139,-21.48433213,11.49645668,-35.47669347
3015,29.44335938,-6.229906904,-5.695343937,6.587045689,-25.23572568,13.62118403,-35.67364251
3016,29.453125,-7.02497525,-6.193331256,6.468736032,-22.48234141,16.90022948,-31.63834916
3017,29.46289063,-8.974914173,-8.116299582,6.909779808,-9.461746398,16.39180089,-21.76477036
3018,29.47265625,-11.25696507,-9.898446889,6.887315803,5.985421555,12.30298724,-9.300262857
3019,29.48242188,-13.38008619,-10.71019495,5.999686321,11.30164845,6.50560922,3.538075962
3020,29.4921875,-14.16691479,-9.970333287,3.830530101,-3.374561871,5.059268511,14.31480783
3021,29.50195313,-12.30701401,-8.74112228,1.113946191,-26.35508661,13.08122453,20.08504166
3022,29.51171875,-9.164441627,-7.694635888,0.081821456,-33.52326517,22.29461403,21.86921781
3023,29.52148438,-6.891255707,-6.693753971,0.611271784,-26.58413232,22.73357675,21.16613222
3024,29.53125,-5.897268839,-5.8449439,1.228295154,-22.65718979,22.40034582,19.58124919
3025,29.54101563,-5.024301409,-4.922817398,2.050981133,-19.40595588,24.92799117,16.95414026
3026,29.55078125,-4.53346099,-4.294081565,2.682354798,-13.15449688,30.59463796,15.58712787
3027,29.56054688,-4.444107158,-3.578526392,2.851469176,-8.960549589,36.80805123,16.00041017
3028,29.5703125,-4.509002237,-2.860739159,2.192671506,-13.66565565,35.7249957,17.82312419
3029,29.58007813,-4.683191486,-2.738751524,1.262810551,-23.64611674,26.99412759,20.39409202
3030,29.58984375,-5.091674693,-3.87758349,0.865474806,-34.10691001,18.08482063,22.03664575
3031,29.59960938,-5.206430722,-5.682375466,0.996161457,-37.29114086,14.8546757,22.74931572
3032,29.609375,-5.145901921,-7.398839131,1.55405175,-32.11787845,18.03864293,23.5889135
3033,29.61914063,-5.298087829,-8.476823092,2.204859578,-23.68865982,22.20866689,23.33827595
3034,29.62890625,-4.995632604,-9.718741551,2.763285074,-9.613160746,32.77868475,20.67136431
3035,29.63867188,-4.856218768,-10.21290029,3.025281613,10.45740045,52.61701195,15.35319091
3036,29.6484375,-5.089696662,-9.865700024,3.589778375,28.05209198,73.66021778,7.620640319
3037,29.65820313,-5.310719099,-9.20566519,4.151457509,35.9052793,87.79051673,-1.173008698
3038,29.66796875,-5.221972677,-8.547449221,4.343178173,38.42911112,92.68051052,-8.48395817
3039,29.67773438,-5.276272677,-7.397470269,4.690364008,38.94501079,87.33649296,-12.87976705
3040,29.6875,-5.561148997,-6.344644071,4.810965758,34.42125466,74.9343341,-14.85847401
3041,29.69726563,-5.435434689,-5.610448048,4.78864213,30.17671317,66.46112741,-14.66299031
3042,29.70703125,-5.239271054,-5.474554266,4.731277741,26.55535379,52.47188948,-10.59711707
3043,29.71679688,-5.468865128,-5.230036662,4.458723652,22.14360245,40.44263185,-8.564206007
3044,29.7265625,-5.526634517,-5.303208384,3.686943887,17.57054234,36.6105742,-5.701670046
3045,29.73632813,-5.725011995,-5.649237254,3.020680647,11.21476325,40.44222241,-5.165802414
3046,29.74609375,-5.821682805,-6.266671038,2.427071283,1.706541923,48.14279075,-7.038524003
3047,29.75585938,-5.6136699,-6.697191248,2.178208614,-2.622158761,58.76300106,-10.97188955
3048,29.765625,-5.406264704,-6.783703397,2.42806952,0.12190791,66.89664143,-15.00094322
3049,29.77539063,-5.266799339,-6.747435298,2.757455148,4.692357586,70.89676953,-16.81420538
3050,29.78515625,-5.072129655,-6.592482461,3.265605263,11.73545029,74.67694369,-17.07331958
3051,29.79492188,-4.97901086,-6.393119107,3.727799466,17.51962614,75.97372267,-15.31181973
3052,29.8046875,-5.034184101,-6.153445479,3.877620427,21.80146918,75.58777838,-12.57687491
3053,29.81445313,-5.229164768,-5.930944221,3.874462286,25.35494088,76.10192855,-9.904230459
3054,29.82421875,-5.500771901,-5.776680809,3.870532088,28.42620077,76.67498796,-7.727365641
3055,29.83398438,-5.658826091,-5.669375258,3.860747456,29.44874949,76.66635297,-5.748113719
3056,29.84375,-5.584456964,-5.651255934,3.662276761,28.48135623,76.31699423,-3.718581242
3057,29.85351563,-5.457854729,-5.624301313,3.49429044,26.9086358,76.5100699,-2.12209111
3058,29.86328125,-5.357461571,-5.62803889,3.258635268,24.54830412,77.1054631,0.150324164
3059,29.87304688,-5.325786736,-5.618884077,3.015541317,21.76612768,77.44491827,2.789812681
3060,29.8828125,-5.337722521,-5.67843114,2.847175425,18.62501275,77.17138282,5.301948834
3061,29.89257813,-5.412845758,-5.868534064,2.752655763,15.06501031,76.2238007,7.624523931
3062,29.90234375,-5.445208386,-6.054447022,2.665142857,11.68500354,75.65029948,9.517505744
3063,29.91210938,-5.372809805,-6.172525113,2.698703249,9.262982576,76.99218474,10.49674353
3064,29.921875,-5.391489021,-6.35387513,2.816256935,8.589345572,78.7321191,11.36297073
3065,29.93164063,-5.513342395,-6.667602559,2.873250695,9.429898226,79.34447999,12.17136752
3066,29.94140625,-5.624606207,-6.881115987,2.880671477,10.09312138,79.22546884,12.85293327
3067,29.95117188,-5.640080402,-7.024258947,2.83930489,8.529297458,77.84828673,13.64205961
3068,29.9609375,-5.446573803,-6.969544672,2.6188199,4.919279889,75.3412064,14.2933681
3069,29.97070313,-5.313732471,-6.756318309,2.540675839,3.001394608,72.44300069,14.64356761
3070,29.98046875,-5.504476054,-6.545840245,2.67223003,3.924984477,68.69196578,14.38851522
3071,29.99023438,-5.923443898,-6.578344493,2.92266189,4.369344563,64.26579964,13.943588
3072,30,-6.197392524,-7.126540418,3.077162883,5.482826816,58.82104947,13.25180274
3073,30.00976563,-6.566490241,-6.77976913,2.929379468,5.074362445,56.14679221,12.56183264
3074,30.01953125,-6.300130784,-7.005632992,2.8737182,4.792137913,52.00323908,12.73103942
3075,30.02929688,-5.922737497,-7.304698295,2.777459936,11.29040157,43.48573374,12.54973988
3076,30.0390625,-5.7085671,-7.804608649,2.634037446,22.48386838,37.67643717,11.78509462
3077,30.04882813,-5.52316283,-8.576513707,2.518375671,37.16341058,35.23026539,9.877973693
3078,30.05859375,-5.560621351,-9.861436087,2.256910899,55.44983041,36.21358908,6.58247491
3079,30.06835938,-6.551266558,-11.78792491,1.892267494,78.97668913,39.5533613,2.458454694
3080,30.078125,-8.047093047,-13.52582404,1.124144408,105.0985693,43.76423737,-4.116740806
3081,30.08789063,-8.856344552,-13.97573877,0.334927159,133.8989416,44.17027373,-13.59076138
3082,30.09765625,-8.789395989,-13.0735251,0.64573336,158.0687728,40.76685616,-21.92973786
3083,30.10742188,-8.816053585,-11.36498791,2.257632234,186.7849787,33.69608872,-31.86200898
3084,30.1171875,-9.067866153,-10.14316119,3.779689495,208.3663192,27.76849573,-36.95357573
3085,30.12695313,-8.791951414,-9.26542168,4.812866093,224.2972143,15.09029067,-36.23724708
3086,30.13671875,-8.160829434,-8.552516977,4.848044686,232.25547,-9.181083889,-34.49179886
3087,30.14648438,-7.770720651,-7.58775211,4.480780628,235.1004897,-36.25859178,-34.44796377
3088,30.15625,-6.859216833,-6.439022744,4.236828511,236.6786468,-62.02840835,-38.29245883
3089,30.16601563,-5.983744592,-5.89189216,3.821055338,237.6044084,-75.37935593,-48.20427237
3090,30.17578125,-6.38285859,-5.683300801,3.74732768,235.2799261,-77.9014458,-58.09512799
3091,30.18554688,-6.377936575,-6.287823902,3.368084587,228.0145053,-82.2238196,-67.40074315
3092,30.1953125,-5.973989189,-7.404367025,2.928392186,225.1780002,-79.81238648,-74.00758857
3093,30.20507813,-5.413384693,-9.079870564,3.136663835,217.3945709,-76.15265136,-85.01538362
3094,30.21484375,-3.670793976,-11.82999331,2.511010015,194.6636039,-74.38863411,-101.6585174
3095,30.22460938,-2.999642285,-12.81618788,0.457709994,174.2219141,-58.5072427,-120.1531398
3096,30.234375,-2.189848602,-13.08514251,-1.226028549,157.3829865,-38.09233409,-140.7108946
3097,30.24414063,-2.634910799,-12.94283089,-1.229804824,144.2104706,-14.63290092,-161.1158501
3098,30.25390625,-3.416405104,-12.54269953,-0.66700871,137.3470062,14.09213397,-180.1746271
3099,30.26367188,-4.154694546,-11.56733728,-0.033154048,140.0483214,33.82180952,-191.5661849
3100,30.2734375,-5.368605136,-10.45172596,1.287911873,149.6337873,52.1369189,-201.631839
3101,30.28320313,-7.025099619,-9.406609961,3.497029652,159.360946,51.96871718,-207.6279151
3102,30.29296875,-7.86556336,-8.993816961,4.769302087,160.863794,43.53199314,-215.8540888
3103,30.30273438,-8.421450164,-8.068531014,3.786759574,164.7711898,61.82279766,-222.7412009
3104,30.3125,-9.035137023,-7.087556303,3.255609631,168.8547363,105.0659632,-225.9627132
3105,30.32226563,-8.519198074,-6.313415673,3.892929338,153.4938951,123.9279459,-224.4338279
3106,30.33203125,-7.750455752,-5.862842569,3.929823909,128.7585899,119.8577274,-217.4192012
3107,30.34179688,-7.610983901,-5.654506443,4.002729639,113.8913487,110.7306933,-214.566274
3108,30.3515625,-6.262757339,-5.952489332,3.228026565,94.80416541,90.29919571,-217.9431755
3109,30.36132813,-5.299686924,-5.325262856,2.352893103,91.19341704,87.72283775,-216.6752277
3110,30.37109375,-4.590441466,-5.277613919,1.953752263,92.31455299,89.93606918,-208.0253961
3111,30.38085938,-3.965021146,-5.842862499,1.449056272,92.68238692,98.28054907,-199.4814908
3112,30.390625,-3.807327751,-6.138965651,1.781754393,94.66562989,110.1437535,-192.5826376
3113,30.40039063,-3.812690054,-6.301434431,2.273821689,91.59857718,118.1485528,-185.9699001
3114,30.41015625,-3.864849782,-6.219510941,2.507628818,89.67923853,126.120755,-179.9065754
3115,30.41992188,-4.033912818,-5.944831815,2.73905554,90.11596756,134.4106731,-176.174201
3116,30.4296875,-4.119754241,-5.406078455,2.971253463,89.87495969,145.6079028,-172.4351987
3117,30.43945313,-4.239716759,-4.67811014,3.300266116,88.55540843,154.5724912,-166.9822257
3118,30.44921875,-4.071760146,-3.884809117,3.63500092,84.93059736,165.1015618,-158.8830544
3119,30.45898438,-3.918308584,-3.389969725,3.908532958,76.54653114,172.7641717,-147.6105038
3120,30.46875,-3.679641267,-2.93213835,4.154724621,62.75883556,173.8520572,-134.1677939
3121,30.47851563,-3.579943151,-2.673073786,4.188644604,45.12807383,169.336041,-116.322749
